Date,Open,High,Low,Close,Adj Close,Volume
2020-02-21,1373000.000000,1385000.000000,1350000.000000,1364000.000000,1364000.000000,48179
2020-02-24,1323000.000000,1330000.000000,1275000.000000,1278000.000000,1278000.000000,67766
2020-02-25,1290000.000000,1309000.000000,1289000.000000,1294000.000000,1294000.000000,61641
2020-02-26,1269000.000000,1291000.000000,1262000.000000,1277000.000000,1277000.000000,54650
2020-02-27,1267000.000000,1284000.000000,1241000.000000,1246000.000000,1246000.000000,62741
2020-02-28,1244000.000000,1258000.000000,1206000.000000,1221000.000000,1221000.000000,69915
2020-03-02,1235000.000000,1237000.000000,1205000.000000,1210000.000000,1210000.000000,71043
2020-03-03,1240000.000000,1250000.000000,1224000.000000,1232000.000000,1232000.000000,76694
2020-03-04,1244000.000000,1282000.000000,1239000.000000,1269000.000000,1269000.000000,54284
2020-03-05,1289000.000000,1307000.000000,1282000.000000,1298000.000000,1298000.000000,52229
2020-03-06,1290000.000000,1292000.000000,1277000.000000,1284000.000000,1284000.000000,41595
2020-03-09,1284000.000000,1284000.000000,1284000.000000,1284000.000000,1284000.000000,0
2020-03-10,1241000.000000,1264000.000000,1230000.000000,1255000.000000,1255000.000000,48845
2020-03-11,1250000.000000,1257000.000000,1212000.000000,1218000.000000,1218000.000000,45214
2020-03-12,1218000.000000,1218000.000000,1218000.000000,1218000.000000,1218000.000000,0
2020-03-13,1072000.000000,1161000.000000,1060000.000000,1140000.000000,1140000.000000,119769
2020-03-16,1128000.000000,1157000.000000,1086000.000000,1090000.000000,1090000.000000,66839
2020-03-17,1050000.000000,1121000.000000,1050000.000000,1091000.000000,1091000.000000,97311
2020-03-18,1111000.000000,1205000.000000,1106000.000000,1133000.000000,1133000.000000,119151
2020-03-19,1146000.000000,1195000.000000,1077000.000000,1097000.000000,1097000.000000,94466
2020-03-20,1140000.000000,1180000.000000,1097000.000000,1110000.000000,1110000.000000,79664
2020-03-23,1066000.000000,1090000.000000,1045000.000000,1066000.000000,1066000.000000,75697
2020-03-24,1108000.000000,1150000.000000,1061000.000000,1144000.000000,1144000.000000,69628
2020-03-25,1155000.000000,1157000.000000,1105000.000000,1120000.000000,1120000.000000,92747
2020-03-26,1116000.000000,1123000.000000,1091000.000000,1091000.000000,1091000.000000,82915
2020-03-27,1127000.000000,1128000.000000,1092000.000000,1109000.000000,1109000.000000,65208
2020-03-30,1070000.000000,1108000.000000,1070000.000000,1100000.000000,1100000.000000,51265
2020-03-31,1118000.000000,1123000.000000,1096000.000000,1120000.000000,1120000.000000,53853
2020-04-01,1120000.000000,1120000.000000,1071000.000000,1071000.000000,1071000.000000,66300
2020-04-02,1090000.000000,1138000.000000,1074000.000000,1135000.000000,1135000.000000,56498
2020-04-03,1140000.000000,1166000.000000,1122000.000000,1164000.000000,1164000.000000,48374
2020-04-06,1176000.000000,1237000.000000,1174000.000000,1223000.000000,1223000.000000,60263
2020-04-07,1224000.000000,1227000.000000,1190000.000000,1223000.000000,1223000.000000,60943
2020-04-08,1202000.000000,1229000.000000,1198000.000000,1211000.000000,1211000.000000,36450
2020-04-09,1220000.000000,1255000.000000,1205000.000000,1255000.000000,1255000.000000,37474
2020-04-10,1226000.000000,1235000.000000,1201000.000000,1215000.000000,1215000.000000,38315
2020-04-13,1210000.000000,1214000.000000,1195000.000000,1197000.000000,1197000.000000,26824
2020-04-14,1204000.000000,1217000.000000,1198000.000000,1200000.000000,1200000.000000,37782
2020-04-16,1166000.000000,1206000.000000,1166000.000000,1191000.000000,1191000.000000,52827
2020-04-17,1209000.000000,1257000.000000,1207000.000000,1249000.000000,1249000.000000,62084
2020-04-20,1225000.000000,1273000.000000,1224000.000000,1262000.000000,1262000.000000,61136
2020-04-21,1262000.000000,1310000.000000,1228000.000000,1299000.000000,1299000.000000,97720
2020-04-22,1297000.000000,1339000.000000,1284000.000000,1337000.000000,1337000.000000,72655
2020-04-23,1368000.000000,1444000.000000,1330000.000000,1444000.000000,1444000.000000,148170
2020-04-24,1424000.000000,1444000.000000,1406000.000000,1434000.000000,1434000.000000,75610
2020-04-27,1428000.000000,1428000.000000,1394000.000000,1395000.000000,1395000.000000,44795
2020-04-28,1370000.000000,1388000.000000,1362000.000000,1371000.000000,1371000.000000,56479
2020-04-29,1380000.000000,1398000.000000,1375000.000000,1386000.000000,1386000.000000,38211
2020-05-04,1345000.000000,1393000.000000,1341000.000000,1362000.000000,1362000.000000,46930
2020-05-06,1365000.000000,1381000.000000,1357000.000000,1381000.000000,1381000.000000,38996
2020-05-07,1376000.000000,1408000.000000,1367000.000000,1402000.000000,1402000.000000,41840
2020-05-08,1405000.000000,1425000.000000,1404000.000000,1420000.000000,1420000.000000,45632
2020-05-11,1414000.000000,1439000.000000,1412000.000000,1436000.000000,1436000.000000,31434
2020-05-12,1444000.000000,1444000.000000,1419000.000000,1419000.000000,1419000.000000,35531
2020-05-13,1419000.000000,1442000.000000,1413000.000000,1437000.000000,1437000.000000,30396
2020-05-14,1456000.000000,1457000.000000,1408000.000000,1455000.000000,1455000.000000,40839
2020-05-15,1456000.000000,1475000.000000,1441000.000000,1475000.000000,1475000.000000,29592
2020-05-18,1489000.000000,1490000.000000,1430000.000000,1437000.000000,1437000.000000,31969
2020-05-19,1443000.000000,1448000.000000,1417000.000000,1417000.000000,1417000.000000,31604
2020-05-20,1438000.000000,1438000.000000,1409000.000000,1416000.000000,1416000.000000,30145
2020-05-21,1404000.000000,1420000.000000,1388000.000000,1412000.000000,1412000.000000,55863
2020-05-22,1429000.000000,1430000.000000,1396000.000000,1397000.000000,1397000.000000,24947
2020-05-25,1413000.000000,1414000.000000,1385000.000000,1400000.000000,1400000.000000,28841
2020-05-26,1408000.000000,1414000.000000,1392000.000000,1400000.000000,1400000.000000,23917
2020-05-27,1387000.000000,1402000.000000,1386000.000000,1390000.000000,1390000.000000,28837
2020-05-28,1386000.000000,1394000.000000,1380000.000000,1385000.000000,1385000.000000,33510
2020-05-29,1394000.000000,1394000.000000,1370000.000000,1370000.000000,1370000.000000,54088
2020-06-01,1359000.000000,1367000.000000,1347000.000000,1363000.000000,1363000.000000,42182
2020-06-02,1364000.000000,1375000.000000,1363000.000000,1370000.000000,1370000.000000,31065
2020-06-03,1370000.000000,1390000.000000,1368000.000000,1387000.000000,1387000.000000,48995
2020-06-04,1383000.000000,1415000.000000,1376000.000000,1403000.000000,1403000.000000,63330
2020-06-05,1404000.000000,1411000.000000,1397000.000000,1401000.000000,1401000.000000,33992
2020-06-08,1415000.000000,1415000.000000,1379000.000000,1379000.000000,1379000.000000,37072
2020-06-09,1380000.000000,1389000.000000,1366000.000000,1374000.000000,1374000.000000,32971
2020-06-10,1374000.000000,1377000.000000,1366000.000000,1371000.000000,1371000.000000,28627
2020-06-11,1360000.000000,1374000.000000,1338000.000000,1360000.000000,1360000.000000,56280
2020-06-12,1350000.000000,1350000.000000,1324000.000000,1325000.000000,1325000.000000,37370
2020-06-15,1303000.000000,1312000.000000,1263000.000000,1270000.000000,1270000.000000,47831
2020-06-16,1272000.000000,1308000.000000,1272000.000000,1300000.000000,1300000.000000,34637
2020-06-17,1298000.000000,1302000.000000,1280000.000000,1288000.000000,1288000.000000,41485
2020-06-18,1280000.000000,1288000.000000,1274000.000000,1274000.000000,1274000.000000,38772
2020-06-19,1276000.000000,1287000.000000,1257000.000000,1287000.000000,1287000.000000,49256
2020-06-22,1271000.000000,1285000.000000,1264000.000000,1264000.000000,1264000.000000,46210
2020-06-23,1275000.000000,1323000.000000,1268000.000000,1321000.000000,1321000.000000,52597
2020-06-24,1305000.000000,1351000.000000,1304000.000000,1345000.000000,1345000.000000,35176
2020-06-25,1338000.000000,1338000.000000,1277000.000000,1277000.000000,1277000.000000,45849
2020-06-26,1306000.000000,1340000.000000,1299000.000000,1337000.000000,1337000.000000,48453
2020-06-29,1314000.000000,1323000.000000,1295000.000000,1300000.000000,1300000.000000,24018
2020-06-30,1317000.000000,1370000.000000,1304000.000000,1346000.000000,1346000.000000,76009
2020-07-01,1340000.000000,1355000.000000,1302000.000000,1326000.000000,1326000.000000,34636
2020-07-02,1335000.000000,1379000.000000,1330000.000000,1379000.000000,1379000.000000,42001
2020-07-03,1377000.000000,1389000.000000,1357000.000000,1380000.000000,1380000.000000,41681
2020-07-06,1378000.000000,1378000.000000,1355000.000000,1356000.000000,1356000.000000,33829
2020-07-07,1377000.000000,1380000.000000,1326000.000000,1348000.000000,1348000.000000,50630
2020-07-08,1321000.000000,1342000.000000,1315000.000000,1317000.000000,1317000.000000,41906
2020-07-09,1317000.000000,1331000.000000,1307000.000000,1307000.000000,1307000.000000,43377
2020-07-10,1307000.000000,1312000.000000,1288000.000000,1295000.000000,1295000.000000,27608
2020-07-13,1316000.000000,1316000.000000,1298000.000000,1300000.000000,1300000.000000,20748
2020-07-14,1319000.000000,1343000.000000,1302000.000000,1340000.000000,1340000.000000,42225
2020-07-15,1356000.000000,1360000.000000,1336000.000000,1350000.000000,1350000.000000,38328
2020-07-16,1331000.000000,1357000.000000,1330000.000000,1339000.000000,1339000.000000,25129
2020-07-17,1357000.000000,1357000.000000,1340000.000000,1345000.000000,1345000.000000,22386
2020-07-20,1351000.000000,1353000.000000,1311000.000000,1321000.000000,1321000.000000,20409
2020-07-21,1319000.000000,1400000.000000,1316000.000000,1385000.000000,1385000.000000,77971
2020-07-22,1385000.000000,1397000.000000,1363000.000000,1383000.000000,1383000.000000,32388
2020-07-23,1384000.000000,1414000.000000,1325000.000000,1341000.000000,1341000.000000,100071
2020-07-24,1341000.000000,1341000.000000,1306000.000000,1323000.000000,1323000.000000,50471
2020-07-27,1323000.000000,1348000.000000,1317000.000000,1346000.000000,1346000.000000,24832
2020-07-28,1335000.000000,1352000.000000,1325000.000000,1350000.000000,1350000.000000,37319
2020-07-29,1341000.000000,1397000.000000,1340000.000000,1390000.000000,1390000.000000,56276
2020-07-30,1391000.000000,1414000.000000,1382000.000000,1385000.000000,1385000.000000,31061
2020-07-31,1400000.000000,1400000.000000,1370000.000000,1371000.000000,1371000.000000,27006
2020-08-03,1366000.000000,1377000.000000,1348000.000000,1350000.000000,1350000.000000,39951
2020-08-04,1350000.000000,1368000.000000,1343000.000000,1354000.000000,1354000.000000,27230
2020-08-05,1358000.000000,1399000.000000,1358000.000000,1364000.000000,1364000.000000,38836
2020-08-06,1385000.000000,1390000.000000,1367000.000000,1385000.000000,1385000.000000,26783
2020-08-07,1395000.000000,1432000.000000,1388000.000000,1432000.000000,1432000.000000,65788
2020-08-10,1411000.000000,1446000.000000,1405000.000000,1445000.000000,1445000.000000,36558
2020-08-11,1455000.000000,1600000.000000,1452000.000000,1573000.000000,1573000.000000,93232
2020-08-12,1569000.000000,1596000.000000,1541000.000000,1548000.000000,1548000.000000,34961
2020-08-13,1548000.000000,1600000.000000,1525000.000000,1560000.000000,1560000.000000,43833
2020-08-14,1572000.000000,1593000.000000,1543000.000000,1565000.000000,1565000.000000,26191
2020-08-18,1595000.000000,1596000.000000,1499000.000000,1500000.000000,1500000.000000,50554
2020-08-19,1475000.000000,1544000.000000,1472000.000000,1519000.000000,1519000.000000,33302
2020-08-20,1502000.000000,1535000.000000,1493000.000000,1500000.000000,1500000.000000,36587
2020-08-21,1506000.000000,1596000.000000,1506000.000000,1563000.000000,1563000.000000,36757
2020-08-24,1585000.000000,1600000.000000,1537000.000000,1543000.000000,1543000.000000,25732
2020-08-25,1544000.000000,1556000.000000,1536000.000000,1539000.000000,1539000.000000,19954
2020-08-26,1531000.000000,1531000.000000,1500000.000000,1517000.000000,1517000.000000,42308
2020-08-27,1500000.000000,1516000.000000,1497000.000000,1499000.000000,1499000.000000,21958
2020-08-28,1515000.000000,1518000.000000,1497000.000000,1509000.000000,1509000.000000,26011
2020-08-31,1509000.000000,1525000.000000,1473000.000000,1473000.000000,1473000.000000,36969
2020-09-01,1495000.000000,1514000.000000,1488000.000000,1513000.000000,1513000.000000,29672
2020-09-02,1510000.000000,1513000.000000,1480000.000000,1499000.000000,1499000.000000,25102
2020-09-03,1485000.000000,1506000.000000,1483000.000000,1483000.000000,1483000.000000,20737
2020-09-04,1482000.000000,1483000.000000,1445000.000000,1453000.000000,1453000.000000,32181
2020-09-07,1436000.000000,1476000.000000,1436000.000000,1475000.000000,1475000.000000,22370
2020-09-08,1478000.000000,1493000.000000,1465000.000000,1493000.000000,1493000.000000,22557
2020-09-09,1510000.000000,1513000.000000,1480000.000000,1510000.000000,1510000.000000,36196
2020-09-10,1511000.000000,1539000.000000,1496000.000000,1527000.000000,1527000.000000,34347
2020-09-11,1523000.000000,1542000.000000,1509000.000000,1518000.000000,1518000.000000,26302
2020-09-14,1521000.000000,1531000.000000,1505000.000000,1519000.000000,1519000.000000,18782
2020-09-15,1501000.000000,1534000.000000,1500000.000000,1533000.000000,1533000.000000,20656
2020-09-16,1513000.000000,1535000.000000,1506000.000000,1506000.000000,1506000.000000,16229
2020-09-17,1506000.000000,1511000.000000,1486000.000000,1508000.000000,1508000.000000,18622
2020-09-18,1518000.000000,1523000.000000,1501000.000000,1516000.000000,1516000.000000,29963
2020-09-21,1502000.000000,1517000.000000,1491000.000000,1497000.000000,1497000.000000,16592
2020-09-22,1516000.000000,1517000.000000,1461000.000000,1473000.000000,1473000.000000,22655
2020-09-23,1451000.000000,1481000.000000,1450000.000000,1455000.000000,1455000.000000,23970
2020-09-24,1454000.000000,1455000.000000,1417000.000000,1418000.000000,1418000.000000,25119
2020-09-25,1445000.000000,1445000.000000,1419000.000000,1419000.000000,1419000.000000,15061
2020-09-28,1429000.000000,1470000.000000,1419000.000000,1469000.000000,1469000.000000,22430
2020-09-29,1488000.000000,1488000.000000,1448000.000000,1448000.000000,1448000.000000,29073
2020-10-05,1455000.000000,1515000.000000,1454000.000000,1499000.000000,1499000.000000,37143
2020-10-06,1508000.000000,1525000.000000,1495000.000000,1500000.000000,1500000.000000,18373
2020-10-07,1514000.000000,1518000.000000,1490000.000000,1513000.000000,1513000.000000,19124
2020-10-08,1536000.000000,1540000.000000,1514000.000000,1540000.000000,1540000.000000,32935
2020-10-12,1560000.000000,1598000.000000,1541000.000000,1585000.000000,1585000.000000,31235
2020-10-13,1593000.000000,1593000.000000,1548000.000000,1548000.000000,1548000.000000,25353
2020-10-14,1541000.000000,1546000.000000,1511000.000000,1546000.000000,1546000.000000,23585
2020-10-15,1550000.000000,1569000.000000,1520000.000000,1569000.000000,1569000.000000,26730
2020-10-16,1568000.000000,1588000.000000,1552000.000000,1571000.000000,1571000.000000,26034
2020-10-19,1585000.000000,1587000.000000,1555000.000000,1562000.000000,1562000.000000,29547
2020-10-20,1571000.000000,1577000.000000,1547000.000000,1547000.000000,1547000.000000,18165
2020-10-21,1548000.000000,1566000.000000,1539000.000000,1551000.000000,1551000.000000,20458
2020-10-22,1549000.000000,1551000.000000,1497000.000000,1539000.000000,1539000.000000,34458
2020-10-23,1544000.000000,1562000.000000,1524000.000000,1539000.000000,1539000.000000,26952
2020-10-26,1539000.000000,1542000.000000,1507000.000000,1515000.000000,1515000.000000,18435
2020-10-27,1503000.000000,1543000.000000,1495000.000000,1543000.000000,1543000.000000,43164
2020-10-28,1518000.000000,1538000.000000,1512000.000000,1524000.000000,1524000.000000,18950
2020-10-29,1521000.000000,1522000.000000,1496000.000000,1507000.000000,1507000.000000,23582
2020-10-30,1508000.000000,1516000.000000,1495000.000000,1500000.000000,1500000.000000,26906
2020-11-02,1515000.000000,1533000.000000,1490000.000000,1531000.000000,1531000.000000,19283
2020-11-03,1515000.000000,1533000.000000,1512000.000000,1517000.000000,1517000.000000,22826
2020-11-04,1520000.000000,1527000.000000,1505000.000000,1505000.000000,1505000.000000,29280
2020-11-05,1506000.000000,1530000.000000,1495000.000000,1530000.000000,1530000.000000,34779
2020-11-06,1518000.000000,1535000.000000,1517000.000000,1526000.000000,1526000.000000,19413
2020-11-09,1517000.000000,1534000.000000,1517000.000000,1527000.000000,1527000.000000,21957
2020-11-10,1543000.000000,1543000.000000,1511000.000000,1529000.000000,1529000.000000,31661
2020-11-11,1523000.000000,1575000.000000,1523000.000000,1571000.000000,1571000.000000,41690
2020-11-12,1570000.000000,1648000.000000,1554000.000000,1607000.000000,1607000.000000,57493
2020-11-13,1608000.000000,1620000.000000,1560000.000000,1576000.000000,1576000.000000,26507
2020-11-16,1577000.000000,1589000.000000,1558000.000000,1562000.000000,1562000.000000,22394
2020-11-17,1543000.000000,1574000.000000,1540000.000000,1542000.000000,1542000.000000,29583
2020-11-18,1536000.000000,1562000.000000,1521000.000000,1538000.000000,1538000.000000,22769
2020-11-19,1538000.000000,1546000.000000,1525000.000000,1532000.000000,1532000.000000,21900
2020-11-20,1540000.000000,1570000.000000,1532000.000000,1564000.000000,1564000.000000,28759
